# Month;Day;Hour;G irradiation;Temperature
2;9;4;0;19.2;
2;9;5;0;18.9;
2;9;6;0;18.6;
2;9;7;0;18.4;
2;9;8;75;19.1;
2;9;9;216;19.8;
2;9;10;426;20.8;
2;9;11;533;21.5;
2;9;12;780;22.4;
2;9;13;711;23.0;
2;9;14;703;23.3;
2;9;15;416;23.2;
2;9;16;146;22.6;
2;9;17;205;22.2;
2;9;18;76;21.6;
2;9;19;0;21.4;
2;9;20;0;21.1;
2;9;21;0;20.8;
2;9;22;0;20.5;
2;9;23;0;20.2;
2;9;24;0;20.0;
2;10;1;0;19.6;
2;10;2;0;19.3;
2;10;3;0;19.0;
2;10;4;0;18.6;
2;10;5;0;18.3;
2;10;6;0;17.9;
2;10;7;0;17.6;
2;10;8;98;18.7;
2;10;9;334;19.9;
2;10;10;567;21.2;
2;10;11;731;22.3;
2;10;12;851;23.2;
2;10;13;875;23.9;
2;10;14;838;24.3;
2;10;15;783;24.5;
2;10;16;597;24.4;
2;10;17;344;23.8;
2;10;18;123;23.0;
2;10;19;0;22.6;
2;10;20;0;22.1;
2;10;21;0;21.7;
2;10;22;0;21.3;
2;10;23;0;20.9;
2;10;24;0;20.4;
2;11;1;0;20.1;
2;11;2;0;19.7;
2;11;3;0;19.3;
2;11;4;0;18.9;
2;11;5;0;18.5;
2;11;6;0;18.2;
2;11;7;0;17.8;
2;11;8;117;19.0;
2;11;9;359;20.3;
2;11;10;591;21.6;
2;11;11;765;22.7;
2;11;12;883;23.6;
2;11;13;899;24.2;
2;11;14;861;24.6;
2;11;15;720;24.7;
2;11;16;545;24.5;
2;11;17;347;23.9;
2;11;18;91;23.0;
2;11;19;0;22.6;
2;11;20;0;22.2;
2;11;21;0;21.8;
2;11;22;0;21.3;
2;11;23;0;20.9;
2;11;24;0;20.5;
2;12;1;0;20.1;
2;12;2;0;19.8;
2;12;3;0;19.4;
2;12;4;0;19.0;
2;12;5;0;18.7;
2;12;6;0;18.3;
2;12;7;0;17.9;
2;12;8;103;19.1;
2;12;9;289;20.1;
2;12;10;447;21.0;
2;12;11;678;22.1;
2;12;12;826;23.0;
2;12;13;839;23.7;
2;12;14;807;24.1;
2;12;15;699;24.3;
2;12;16;551;24.2;
2;12;17;331;23.7;
2;12;18;115;22.9;
2;12;19;0;22.6;
2;12;20;0;22.2;
2;12;21;0;21.8;
2;12;22;0;21.5;
2;12;23;0;21.1;
2;12;24;0;20.8;
2;13;1;0;20.5;
2;13;2;0;20.2;
2;13;3;0;19.9;
2;13;4;0;19.7;
2;13;5;0;19.4;
2;13;6;0;19.1;
2;13;7;0;18.8;
2;13;8;67;19.6;
2;13;9;240;20.6;
2;13;10;468;21.7;
2;13;11;684;22.9;
2;13;12;777;23.8;
2;13;13;813;24.5;
2;13;14;876;25.1;
2;13;15;759;25.4;
2;13;16;588;25.4;
2;13;17;333;24.9;
2;13;18;92;24.1;
2;13;19;0;23.6;
2;13;20;0;23.1;
2;13;21;0;22.6;
2;13;22;0;22.1;
2;13;23;0;21.6;
2;13;24;0;21.1;
2;14;1;0;20.6;
2;14;2;0;20.1;
2;14;3;0;19.5;
2;14;4;0;19.0;
2;14;5;0;18.5;
2;14;6;0;17.9;
2;14;7;0;17.4;
2;14;8;86;18.3;
2;14;9;330;19.6;
2;14;10;529;20.7;
